,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,cat
4194,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.7376, 'longitude': -74.17251}",(973) 877-0993,15439.651007100529,masala-cafe-newark-3,https://s3-media3.fl.yelpcdn.com/bphoto/qF63TalEkWgUWhC5D8gAAg/o.jpg,False,"{'address1': '27 Academy St', 'address2': None, 'address3': '', 'city': 'Newark', 'zip_code': '07102', 'country': 'US', 'state': 'NJ', 'display_address': ['27 Academy St', 'Newark, NJ 07102']}",Masala Cafe,+19738770993,,4.5,2,[],https://www.yelp.com/biz/masala-cafe-newark-3?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4195,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]","{'latitude': 40.643562, 'longitude': -73.969818}",(718) 469-3535,7187.234496606055,madina-restaurant-and-sweets-brooklyn-2,https://s3-media2.fl.yelpcdn.com/bphoto/wkVzF3l1N4-p1Bpfa8yldA/o.jpg,False,"{'address1': '563 Coney Island Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['563 Coney Island Ave', 'Brooklyn, NY 11218']}",Madina Restaurant & Sweets,+17184693535,$,3.0,69,"['pickup', 'delivery']",https://www.yelp.com/biz/madina-restaurant-and-sweets-brooklyn-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4196,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 40.7270453396453, 'longitude': -73.9879390597343}",(212) 505-8056,2460.8382320477776,taj-restaurant-new-york-8,https://s3-media2.fl.yelpcdn.com/bphoto/srcjKa3S4nFI8pc6ZU63MQ/o.jpg,False,"{'address1': '310 E 6th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['310 E 6th St', 'New York, NY 10003']}",Taj Restaurant,+12125058056,$$,3.5,207,"['delivery', 'pickup']",https://www.yelp.com/biz/taj-restaurant-new-york-8?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4197,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.67071, 'longitude': -73.98522}",(718) 576-3040,3945.6056299131196,taj-mahal-brooklyn-2,https://s3-media2.fl.yelpcdn.com/bphoto/iJN2m6NFVF8UIPmTKOrvtg/o.jpg,False,"{'address1': '396 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['396 5th Ave', 'Brooklyn, NY 11215']}",Taj Mahal,+17185763040,$$,2.5,39,"['delivery', 'pickup']",https://www.yelp.com/biz/taj-mahal-brooklyn-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4198,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.71566, 'longitude': -74.00717}",(212) 964-6259,1563.0944452707538,sheezan-restaurant-new-york-3,https://s3-media4.fl.yelpcdn.com/bphoto/0RusbGP7xZ7nQvrCSXsg8g/o.jpg,False,"{'address1': '183 Church St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['183 Church St', 'New York, NY 10007']}",Sheezan Restaurant,+12129646259,$,3.5,19,"['delivery', 'pickup']",https://www.yelp.com/biz/sheezan-restaurant-new-york-3?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4199,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.69359, 'longitude': -73.82733}",(718) 850-8919,14135.176194333166,tandoori-hut-richmond-hill,https://s3-media4.fl.yelpcdn.com/bphoto/DdJaJoRh0Ah5vEdHMffUoA/o.jpg,False,"{'address1': '119-08 94th Ave', 'address2': None, 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11419', 'country': 'US', 'state': 'NY', 'display_address': ['119-08 94th Ave', 'Richmond Hill, NY 11419']}",Tandoori Hut,+17188508919,$$,3.0,93,"['delivery', 'pickup']",https://www.yelp.com/biz/tandoori-hut-richmond-hill?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4200,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.7090187, 'longitude': -74.00914}",(212) 571-7676,1313.1872523075779,diwanekhaas-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/pZoiOJCoR959u-B2nP4QHw/o.jpg,False,"{'address1': '53 Nassau St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['53 Nassau St', 'New York, NY 10038']}",DiwaneKhaas,+12125717676,$,3.5,90,"['delivery', 'pickup']",https://www.yelp.com/biz/diwanekhaas-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4201,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.75216, 'longitude': -73.98724}",(646) 490-9950,5227.861792125524,indikitch-new-york-6,https://s3-media2.fl.yelpcdn.com/bphoto/DzhNpHJsjgDbnY3i5yqvmg/o.jpg,False,"{'address1': '109 W 37th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['109 W 37th St', 'New York, NY 10018']}",Indikitch,+16464909950,$$,5.0,4,[],https://www.yelp.com/biz/indikitch-new-york-6?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4202,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 40.6945576518774, 'longitude': -73.8267040997744}",(718) 554-0405,14189.88660982917,golden-grill-richmond-hill-12,https://s3-media3.fl.yelpcdn.com/bphoto/AyDA9McK7WkwPlxryr5EpQ/o.jpg,False,"{'address1': '120-23 Atlantic Ave', 'address2': None, 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['120-23 Atlantic Ave', 'Richmond Hill, NY 11418']}",Golden Grill,+17185540405,$$,3.5,12,"['delivery', 'pickup']",https://www.yelp.com/biz/golden-grill-richmond-hill-12?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4203,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 40.74206, 'longitude': -73.98273}",(212) 679-4238,4187.708444257842,kailash-parbat-new-york-2,https://s3-media3.fl.yelpcdn.com/bphoto/WFsDRt98Fcw_jBDqAx_sdA/o.jpg,False,"{'address1': '99 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['99 Lexington Ave', 'New York, NY 10016']}",Kailash Parbat,+12126794238,$$,3.5,206,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/kailash-parbat-new-york-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4204,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.7996913391433, 'longitude': -73.9526741331352}",(212) 678-4434,11050.552889754204,royal-curry-and-kabab-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/vurSTTxyosh_UnaHulZpVw/o.jpg,False,"{'address1': '19 St Nicholas Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['19 St Nicholas Ave', 'New York, NY 10026']}",Royal Curry & Kabab,+12126784434,$,3.0,35,"['delivery', 'pickup']",https://www.yelp.com/biz/royal-curry-and-kabab-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4205,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.708774, 'longitude': -74.006744}",(212) 566-5666,1111.602554248008,tandoor-bread-bar-curry-grill-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/eoEpMLdwm6jY9x_R29RhsA/o.jpg,False,"{'address1': '110 William St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['110 William St', 'New York, NY 10038']}",Tandoor Bread Bar Curry Grill,+12125665666,,4.5,4,"['delivery', 'pickup']",https://www.yelp.com/biz/tandoor-bread-bar-curry-grill-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4206,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.7171105, 'longitude': -74.0105843}",(212) 226-9400,1877.2217932976198,salaam-bombay-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/WmFqwipprRa68Yo76zRHDw/o.jpg,False,"{'address1': '319 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['319 Greenwich St', 'New York, NY 10013']}",Salaam Bombay,+12122269400,$$,3.0,134,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/salaam-bombay-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4207,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.74284, 'longitude': -73.98263}",(212) 510-7200,4271.649486604209,deccan-spice-new-york-5,https://s3-media2.fl.yelpcdn.com/bphoto/Tfj8qERdQUTdjlaP5YU8XQ/o.jpg,False,"{'address1': '120 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['120 Lexington Ave', 'New York, NY 10016']}",Deccan Spice,+12125107200,$$,4.0,55,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/deccan-spice-new-york-5?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4208,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.7526251, 'longitude': -73.9852003}",(212) 810-4125,5301.853565159993,curry-dream-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/L_6K2BUjizJPZW4W0dGLPg/o.jpg,False,"{'address1': '66 W 39th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['66 W 39th St', 'New York, NY 10018']}",Curry Dream,+12128104125,$$,2.0,158,"['delivery', 'pickup']",https://www.yelp.com/biz/curry-dream-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4209,"[{'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.67606, 'longitude': -73.97455}",,3666.7523578268483,bombay-kabab-brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/jwTWvxqDn_Ax6JMcI51g-A/o.jpg,False,"{'address1': '54 7th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['54 7th Ave', 'Brooklyn, NY 11217']}",Bombay Kabab,,,5.0,4,"['delivery', 'pickup']",https://www.yelp.com/biz/bombay-kabab-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4210,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.74238, 'longitude': -74.02909}",(201) 610-0900,5048.252031964936,karma-kafe-hoboken,https://s3-media2.fl.yelpcdn.com/bphoto/_hr_q17NPd7H-bdIe-c0AQ/o.jpg,False,"{'address1': '505 Washington St', 'address2': '', 'address3': '', 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['505 Washington St', 'Hoboken, NJ 07030']}",Karma Kafe,+12016100900,$$,4.0,469,"['delivery', 'pickup']",https://www.yelp.com/biz/karma-kafe-hoboken?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4211,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 40.7510598969619, 'longitude': -73.9711251828398}",(917) 400-3090,5434.89026040623,mysttik-masaala-new-york-16,https://s3-media1.fl.yelpcdn.com/bphoto/G_CMBrSyV4QRhboJlSIaUA/o.jpg,False,"{'address1': '304 E 44th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['304 E 44th St', 'New York, NY 10017']}",Mysttik Masaala,+19174003090,,0.0,0,[],https://www.yelp.com/biz/mysttik-masaala-new-york-16?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4212,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'srilankan', 'title': 'Sri Lankan'}, {'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.61321, 'longitude': -74.12325}",(718) 273-5843,14938.66434025962,spice-rack-staten-island,https://s3-media1.fl.yelpcdn.com/bphoto/qfLBx69CvHTUddGWH6aEBA/o.jpg,False,"{'address1': '1791 Victory Blvd', 'address2': None, 'address3': '', 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['1791 Victory Blvd', 'Staten Island, NY 10314']}",Spice Rack,+17182735843,$$,3.5,18,"['delivery', 'pickup']",https://www.yelp.com/biz/spice-rack-staten-island?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4213,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.710867, 'longitude': -73.7921906}",(718) 725-0001,16979.156931930193,dhanshiri-jamaica,https://s3-media2.fl.yelpcdn.com/bphoto/ztf0DPg53s_qVqTJpwPurg/o.jpg,False,"{'address1': '169-28 Hillside Ave', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11432', 'country': 'US', 'state': 'NY', 'display_address': ['169-28 Hillside Ave', 'Jamaica, NY 11432']}",DhanShiri,+17187250001,$$,3.0,27,"['delivery', 'pickup']",https://www.yelp.com/biz/dhanshiri-jamaica?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4214,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.742603, 'longitude': -73.982795}",(212) 265-3663,4243.837412818713,anjappar-chettinad-restaurant-new-york-2,https://s3-media3.fl.yelpcdn.com/bphoto/oKIy2CNctLK5Ry3q7yrLnA/o.jpg,False,"{'address1': '116 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['116 Lexington Ave', 'New York, NY 10016']}",Anjappar Chettinad Restaurant,+12122653663,$$,3.0,243,"['delivery', 'pickup']",https://www.yelp.com/biz/anjappar-chettinad-restaurant-new-york-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4215,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.7427599, 'longitude': -74.0296}",(201) 984-1004,5102.068543420355,dilli-junction-hoboken-3,https://s3-media3.fl.yelpcdn.com/bphoto/emheKHzCXRdGM3kPBozmZQ/o.jpg,False,"{'address1': '514 Washington St', 'address2': None, 'address3': '', 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['514 Washington St', 'Hoboken, NJ 07030']}",Dilli Junction,+12019841004,$,4.0,98,"['delivery', 'pickup']",https://www.yelp.com/biz/dilli-junction-hoboken-3?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4216,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.72632, 'longitude': -73.98665}",(212) 598-4610,2408.607366118604,panna-ii-garden-indian-restaurant-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/ANaKH1CzcKE70lKb8c7HXw/o.jpg,False,"{'address1': '93 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['93 1st Ave', 'New York, NY 10003']}",Panna II Garden Indian Restaurant,+12125984610,$$,3.0,760,[],https://www.yelp.com/biz/panna-ii-garden-indian-restaurant-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4217,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.73951, 'longitude': -73.78966}",(718) 886-2940,17649.8083411742,namak-mandi-queens,https://s3-media1.fl.yelpcdn.com/bphoto/z3LtBjoaoZWPAnAeX_IlxQ/o.jpg,False,"{'address1': '184-02 Horace Harding Expy', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11365', 'country': 'US', 'state': 'NY', 'display_address': ['184-02 Horace Harding Expy', 'Queens, NY 11365']}",Namak Mandi,+17188862940,,4.0,4,[],https://www.yelp.com/biz/namak-mandi-queens?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4218,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]","{'latitude': 40.642381, 'longitude': -73.979707}",(718) 438-6001,7119.449003590872,ghoroa-restaurant-brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/Dezs5WjecNSt4TZcKR2cvA/o.jpg,False,"{'address1': '478 McDonald Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['478 McDonald Ave', 'Brooklyn, NY 11218']}",Ghoroa Restaurant,+17184386001,$$,2.5,12,[],https://www.yelp.com/biz/ghoroa-restaurant-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4219,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.63064, 'longitude': -73.96594}",(718) 421-4100,8647.148616255065,gourmet-sweets-brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/KfyTExguyw5rddninTZDng/o.jpg,False,"{'address1': '1107 Coney Island Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11230', 'country': 'US', 'state': 'NY', 'display_address': ['1107 Coney Island Ave', 'Brooklyn, NY 11230']}",Gourmet Sweets,+17184214100,$,3.5,34,['restaurant_reservation'],https://www.yelp.com/biz/gourmet-sweets-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4220,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.73503, 'longitude': -74.0624069}",(201) 533-9500,6616.118301335966,vaibhav-indian-spice-journey-jersey-city-6,https://s3-media3.fl.yelpcdn.com/bphoto/jaw4gNbSD_ao0PsI-kMEhQ/o.jpg,False,"{'address1': '737 Newark Ave', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07306', 'country': 'US', 'state': 'NJ', 'display_address': ['737 Newark Ave', 'Jersey City, NJ 07306']}",Vaibhav Indian Spice Journey,+12015339500,$$,3.5,324,"['delivery', 'pickup']",https://www.yelp.com/biz/vaibhav-indian-spice-journey-jersey-city-6?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4221,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.7271838, 'longitude': -74.0348546}",(201) 533-0111,4214.665785016486,raaz-jersey-city,https://s3-media1.fl.yelpcdn.com/bphoto/Yp_-Wk2fiswEfdrUr7CZVA/o.jpg,False,"{'address1': '537 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07310', 'country': 'US', 'state': 'NJ', 'display_address': ['537 Washington Blvd', 'Jersey City, NJ 07310']}",Raaz,+12015330111,$$,3.5,176,"['delivery', 'pickup']",https://www.yelp.com/biz/raaz-jersey-city?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4222,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.768726, 'longitude': -73.954895}",(212) 288-0288,7779.883624544123,andaz-indian-restaurant-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/ssMR2CajqfHVKSnZgdcs7g/o.jpg,False,"{'address1': '1378 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1378 1st Ave', 'New York, NY 10021']}",Andaz Indian Restaurant,+12122880288,$$,3.5,176,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/andaz-indian-restaurant-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4223,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.6383408, 'longitude': -74.0793587}",(718) 442-6673,10363.333136595546,indian-xpress-staten-island-14,https://s3-media1.fl.yelpcdn.com/bphoto/_M6qdPL_F3PVJSwZwmkMfg/o.jpg,False,"{'address1': '19 Corson Ave', 'address2': None, 'address3': '', 'city': 'Staten Island', 'zip_code': '10301', 'country': 'US', 'state': 'NY', 'display_address': ['19 Corson Ave', 'Staten Island, NY 10301']}",Indian Xpress,+17184426673,$$,3.5,31,"['delivery', 'pickup']",https://www.yelp.com/biz/indian-xpress-staten-island-14?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4224,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'pakistani', 'title': 'Pakistani'}]","{'latitude': 40.7480946, 'longitude': -73.8914818}",(718) 651-4187,9889.069482240713,indian-taj-jackson-heights,https://s3-media3.fl.yelpcdn.com/bphoto/TWT8bQb3KFSwxhetcp0MHw/o.jpg,False,"{'address1': '37-25 74th St', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['37-25 74th St', 'Jackson Heights, NY 11372']}",Indian Taj,+17186514187,$$,3.5,229,"['delivery', 'pickup']",https://www.yelp.com/biz/indian-taj-jackson-heights?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4225,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.8337936401367, 'longitude': -73.8511505126953}",(347) 281-8558,18681.27685628096,jennys-roti-shop-bronx,https://s3-media3.fl.yelpcdn.com/bphoto/rJ-DzTMgJFZus_5dWcUQqg/o.jpg,False,"{'address1': '1262 Castle Hill Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['1262 Castle Hill Ave', 'Bronx, NY 10462']}",Jenny's Roti Shop,+13472818558,$,3.0,23,[],https://www.yelp.com/biz/jennys-roti-shop-bronx?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
